Trip_ID,Customer_ID_x,Driver_ID_x,Pickup_Location_ID,Drop_Location_ID,Start_Time,End_Time,Start_Time_Dim_ID,End_Time_Dim_ID,Day_of_Week_x,Month_x,Quarter_x,Is_Peak_Hour_x,Is_Night_Ride,Is_Weekend,Vehicle_Type_x,Distance_KM,Duration_Minutes,Fare_Amount_INR,Discount_Amount_INR,Final_Fare_INR,Tip_Amount_INR,Surge_Multiplier,Trip_Status,Cancellation_Reason,Payment_Method,Promo_Applied,Trip_Purpose,Driver_Rating_Given,Customer_Rating_Given,Name_x,Gender,Age_Group,City_x,Area_x,Phone_x,Registration_Date,Registration_Channel,Membership_Tier,Is_Active,Preferred_Payment,Preferred_Vehicle,Ride_Type_Used,Total_Rides_x,Rides_Per_Month,Total_Amount_Spent_INR,Avg_Fare_Per_Ride_INR_x,Promo_Codes_Used,Referrals_Made,Rating_Given_to_Drivers,Customer_Rating,Cancellations,Cancellation_Rate_Pct_x,Complaints_Raised,Last_Complaint_Type,Primary_Ride_Purpose,Peak_Hour_Preference,Night_Rides_Pct_x,Weekend_Rides_Pct,Surge_Rides_Pct,Last_Ride_Date,Days_Since_Last_Ride,Name_y,City_y,Area_y,Phone_y,License_Number,Vehicle_Number,Vehicle_Type_y,Vehicle_Age_Years,Fuel_Type,Vehicle_Ownership,Onboarding_Channel,Join_Date,Experience_Years,Verification_Status,Languages_Known,Availability_Status,Shift_Preference,Daily_Online_Hours,Total_Rides_y,Rating_x,Driver_Badge,Acceptance_Rate_Pct,Completion_Rate_Pct,Cancellation_Rate_Pct_y,Total_Earnings_INR,Monthly_Avg_Earnings_INR,Avg_Fare_Per_Ride_INR_y,Incentives_Earned,Penalties_Received,Last_Penalty_Reason,Complaints_Received,Compliments_Received,Peak_Hour_Rides_Pct,Night_Rides_Pct_y,Surge_Acceptance_Pct,Last_Active_Date,Days_Since_Last_Active,Feedback_ID,Customer_ID_y,Driver_ID_y,Reviewer_Type,Feedback_Type,Feedback_Channel,Feedback_Date,Day_of_Week_y,Month_y,Quarter_y,Is_Peak_Hour_y,Rating_y,Sentiment,Comment,Word_Count,Has_Emoji,Issue_Flag,Issue_Category,Follow_Up_Required,Response_Status,Response_Date,Resolution_Days,Escalated,Compensation_Given,Helpful_Votes,Repeat_Feedback
TRIP000435,CUST00525,DRV00193,LOC_MUM_014,LOC_MUM_008,2024-10-20 05:34:21,2024-10-20 05:38:21,TM_202410200534,TM_202410200538,Sunday,October,Q4,No,Yes,Yes,Mini Cab,0.0,0,0.0,0.0,0.0,0.0,1.0,Cancelled,App Error,,Yes,Work/Office,,,Meena Joshi,Female,26-35,Mumbai,Powai,+91-8903823205,2021-11-02,Web,Gold,No,UPI,Autorickshaw,Both,143,3.71,64982.09,429.9,26,0,4.2,4.2,15,9.49,4,,Airport/Station,Evening (5-9PM),6.3,13.3,14.9,2023-06-26,554,Anil More,Mumbai,Thane,+91-8188155419,MH2224129965,MH18HB8708,Mini Cab,2,Diesel,Rented,Agent,2021-08-28,10.5,Verified,Marathi,Online,Morning (6AM-2PM),7.0,4290,4.2,Silver,95.2,88.9,9.6,517674.9,4108.53,118.73,44,1,Overcharging,6,15,24.2,30.0,90.9,2024-03-29,277,FBK000339,CUST00262,DRV00806,Driver,App Feedback,Call Center,2023-01-10 15:14:00,Tuesday,January,Q1,No,5.0,Positive,"Excellent ride, driver was very polite and professional.",8.0,Yes,No,,No,Closed,,,No,No,22.0,No
TRIP000436,CUST00967,DRV00607,LOC_MUM_003,LOC_MUM_005,2024-11-03 16:35:38,2024-11-03 17:15:38,TM_202411031635,TM_202411031715,Sunday,November,Q4,No,No,Yes,Mini Cab,14.86,40,315.48,0.0,315.48,0.0,1.0,Completed,,Cash,No,Work/Office,4.4,4.6,Ananya Gupta,Female,18-25,Mumbai,Goregaon,+91-7060255453,2021-01-11,App,Gold,No,Card,Any,Both,146,3.02,61018.48,438.28,5,12,3.3,4.7,4,2.67,4,Overcharging,Shopping,Night (9PM-12AM),13.7,26.7,25.8,2023-01-13,718,Ganesh Mane,Mumbai,Powai,+91-7609387776,MH4022665846,MH03JD8430,SUV,7,Diesel,Self-Owned,Agent,2019-12-23,10.2,Verified,Hindi,Online,Night (10PM-6AM),4.0,3061,4.3,Silver,94.8,95.6,1.9,1252183.11,10230.25,375.49,2,4,Late Cancellation,8,3,40.0,8.5,66.7,2024-06-11,203,FBK000057,CUST00515,DRV00206,Driver,Vehicle Feedback,Email,2023-08-08 05:55:00,Tuesday,August,Q3,No,3.0,Neutral,Reached the destination but took longer than expected.,8.0,Yes,No,,No,Resolved,,,No,No,10.0,No
TRIP000436,CUST00967,DRV00607,LOC_MUM_003,LOC_MUM_005,2024-11-03 16:35:38,2024-11-03 17:15:38,TM_202411031635,TM_202411031715,Sunday,November,Q4,No,No,Yes,Mini Cab,14.86,40,315.48,0.0,315.48,0.0,1.0,Completed,,Cash,No,Work/Office,4.4,4.6,Ananya Gupta,Female,18-25,Mumbai,Goregaon,+91-7060255453,2021-01-11,App,Gold,No,Card,Any,Both,146,3.02,61018.48,438.28,5,12,3.3,4.7,4,2.67,4,Overcharging,Shopping,Night (9PM-12AM),13.7,26.7,25.8,2023-01-13,718,Ganesh Mane,Mumbai,Powai,+91-7609387776,MH4022665846,MH03JD8430,SUV,7,Diesel,Self-Owned,Agent,2019-12-23,10.2,Verified,Hindi,Online,Night (10PM-6AM),4.0,3061,4.3,Silver,94.8,95.6,1.9,1252183.11,10230.25,375.49,2,4,Late Cancellation,8,3,40.0,8.5,66.7,2024-06-11,203,FBK000775,CUST00487,DRV00654,Customer,Driver Feedback,In-App Chat,2023-03-04 04:00:00,Saturday,March,Q1,No,3.5,Neutral,"Average experience, driver was quiet throughout.",6.0,No,No,,No,Pending,,,No,No,12.0,No
TRIP000437,CUST00690,DRV00384,LOC_PUN_011,LOC_PUN_014,2023-07-22 12:00:42,2023-07-22 12:51:42,TM_202307221200,TM_202307221251,Saturday,July,Q3,No,No,Yes,Autorickshaw,19.46,51,834.1,0.0,834.1,0.0,2.5,Completed,,UPI,No,Work/Office,3.3,4.8,Pallavi Kulkarni,Male,36-45,Pune,Viman Nagar,+91-9764129148,2020-07-02,App,Gold,No,Card,Mini Cab,Both,131,2.39,20652.95,165.2,2,14,4.4,3.2,13,9.03,4,,Shopping,Evening (5-9PM),18.7,22.7,31.1,2023-12-02,395,Ganesh Kulkarni,Mumbai,Bandra,+91-7568955147,MH1122578260,MH16QQ7001,Sedan,9,CNG,Self-Owned,Referral,2019-07-09,12.9,Pending,Hindi,Online,Afternoon (2PM-10PM),8.7,6750,4.1,Silver,88.4,97.2,1.3,2141891.57,13836.51,321.52,22,5,Route Deviation,0,4,30.8,6.8,80.2,2024-01-28,338,FBK000503,CUST00484,DRV00991,Customer,Overall Experience,In-App Chat,2024-09-13 12:40:00,Friday,September,Q3,No,3.5,Neutral,"Normal ride, met basic expectations.",5.0,No,Yes,App Error,No,Resolved,2024-09-14 16:40:00,1.0,No,No,11.0,No
TRIP000438,CUST00765,DRV00219,LOC_MUM_007,LOC_MUM_012,2024-03-24 13:25:05,2024-03-24 14:27:05,TM_202403241325,TM_202403241427,Sunday,March,Q1,No,No,Yes,Mini Cab,26.83,62,836.01,0.0,836.01,0.0,1.5,Completed,,Card,No,Leisure,3.1,3.2,Nisha Kulkarni,Male,18-25,Pune,Shivajinagar,+91-9542891290,2023-11-19,Web,Platinum,No,Cash,Mini Cab,Both,208,15.29,90487.84,378.81,20,7,3.7,4.5,17,7.56,0,Rude Driver,Leisure,Late Night (12-5AM),39.8,10.7,16.9,2024-03-31,275,Vinay Thorat,Pune,Hadapsar,+91-8178190600,MH3423853660,MH04DZ2505,SUV,9,Petrol,Company Fleet,Agent,2021-02-19,4.4,Verified,Marathi+Hindi+English,Offline,Morning (6AM-2PM),4.8,3046,2.9,Bronze,98.9,75.5,25.4,681725.23,12911.46,253.11,3,3,Misconduct,1,28,27.9,38.9,55.2,2024-12-11,20,FBK000237,CUST00699,DRV00171,Customer,Overall Experience,SMS,2023-04-24 06:53:00,Monday,April,Q2,No,5.0,Positive,"Excellent ride, driver was very polite and professional.",8.0,No,No,,No,Resolved,,,No,No,12.0,No
TRIP000438,CUST00765,DRV00219,LOC_MUM_007,LOC_MUM_012,2024-03-24 13:25:05,2024-03-24 14:27:05,TM_202403241325,TM_202403241427,Sunday,March,Q1,No,No,Yes,Mini Cab,26.83,62,836.01,0.0,836.01,0.0,1.5,Completed,,Card,No,Leisure,3.1,3.2,Nisha Kulkarni,Male,18-25,Pune,Shivajinagar,+91-9542891290,2023-11-19,Web,Platinum,No,Cash,Mini Cab,Both,208,15.29,90487.84,378.81,20,7,3.7,4.5,17,7.56,0,Rude Driver,Leisure,Late Night (12-5AM),39.8,10.7,16.9,2024-03-31,275,Vinay Thorat,Pune,Hadapsar,+91-8178190600,MH3423853660,MH04DZ2505,SUV,9,Petrol,Company Fleet,Agent,2021-02-19,4.4,Verified,Marathi+Hindi+English,Offline,Morning (6AM-2PM),4.8,3046,2.9,Bronze,98.9,75.5,25.4,681725.23,12911.46,253.11,3,3,Misconduct,1,28,27.9,38.9,55.2,2024-12-11,20,FBK000995,CUST00493,DRV00706,Driver,Driver Feedback,In-App Chat,2024-09-19 13:10:00,Thursday,September,Q3,No,1.5,Negative,"Driver misbehaved with a female passenger, unacceptable.",7.0,No,Yes,Driver Behaviour,Yes,Pending,2024-09-21 01:10:00,1.0,No,No,16.0,No
TRIP000439,CUST00193,DRV00345,LOC_PUN_005,LOC_PUN_015,2024-08-27 12:57:35,2024-08-27 14:07:35,TM_202408271257,TM_202408271407,Tuesday,August,Q3,No,No,No,Sedan,31.17,70,962.17,0.0,962.17,0.0,1.25,Completed,,UPI,No,Airport/Station,3.1,3.7,Sneha Desai,Female,26-35,Mumbai,Chembur,+91-7463226152,2023-01-22,Referral,Platinum,No,Cash,Autorickshaw,Both,242,10.24,130489.39,569.16,2,2,2.9,4.9,14,5.47,3,,Work/Office,Night (9PM-12AM),11.1,53.8,14.5,2024-02-12,323,Nilesh Patil,Mumbai,Bandra,+91-7645524212,MH1720885547,MH20EU4582,Sedan,2,Electric,Self-Owned,App,2020-09-20,9.7,Verified,Marathi+Hindi+English,Offline,Night (10PM-6AM),12.0,2840,3.7,Bronze,88.0,98.3,0.0,897886.36,7713.8,306.78,41,3,Misconduct,1,27,50.5,15.0,43.8,2024-06-05,209,FBK000363,CUST00751,DRV00912,Customer,App Feedback,In-App Chat,2023-02-05 00:12:00,Sunday,February,Q1,No,5.0,Positive,"Quick pickup, shortest route taken. 5 stars!",7.0,No,No,,No,Resolved,,,No,No,47.0,No
TRIP000439,CUST00193,DRV00345,LOC_PUN_005,LOC_PUN_015,2024-08-27 12:57:35,2024-08-27 14:07:35,TM_202408271257,TM_202408271407,Tuesday,August,Q3,No,No,No,Sedan,31.17,70,962.17,0.0,962.17,0.0,1.25,Completed,,UPI,No,Airport/Station,3.1,3.7,Sneha Desai,Female,26-35,Mumbai,Chembur,+91-7463226152,2023-01-22,Referral,Platinum,No,Cash,Autorickshaw,Both,242,10.24,130489.39,569.16,2,2,2.9,4.9,14,5.47,3,,Work/Office,Night (9PM-12AM),11.1,53.8,14.5,2024-02-12,323,Nilesh Patil,Mumbai,Bandra,+91-7645524212,MH1720885547,MH20EU4582,Sedan,2,Electric,Self-Owned,App,2020-09-20,9.7,Verified,Marathi+Hindi+English,Offline,Night (10PM-6AM),12.0,2840,3.7,Bronze,88.0,98.3,0.0,897886.36,7713.8,306.78,41,3,Misconduct,1,27,50.5,15.0,43.8,2024-06-05,209,FBK000446,CUST00293,DRV00105,Customer,Overall Experience,SMS,2024-04-26 16:16:00,Friday,April,Q2,No,4.5,Positive,"Reached on time, very smooth experience overall.",7.0,Yes,No,,No,Closed,,,No,No,19.0,No
TRIP000439,CUST00193,DRV00345,LOC_PUN_005,LOC_PUN_015,2024-08-27 12:57:35,2024-08-27 14:07:35,TM_202408271257,TM_202408271407,Tuesday,August,Q3,No,No,No,Sedan,31.17,70,962.17,0.0,962.17,0.0,1.25,Completed,,UPI,No,Airport/Station,3.1,3.7,Sneha Desai,Female,26-35,Mumbai,Chembur,+91-7463226152,2023-01-22,Referral,Platinum,No,Cash,Autorickshaw,Both,242,10.24,130489.39,569.16,2,2,2.9,4.9,14,5.47,3,,Work/Office,Night (9PM-12AM),11.1,53.8,14.5,2024-02-12,323,Nilesh Patil,Mumbai,Bandra,+91-7645524212,MH1720885547,MH20EU4582,Sedan,2,Electric,Self-Owned,App,2020-09-20,9.7,Verified,Marathi+Hindi+English,Offline,Night (10PM-6AM),12.0,2840,3.7,Bronze,88.0,98.3,0.0,897886.36,7713.8,306.78,41,3,Misconduct,1,27,50.5,15.0,43.8,2024-06-05,209,FBK000770,CUST00785,DRV00247,Customer,Driver Feedback,SMS,2023-07-17 04:35:00,Monday,July,Q3,No,5.0,Positive,"AC was working perfectly, very pleasant ride.",7.0,No,No,,No,Closed,,,No,No,12.0,No
TRIP000440,CUST00911,DRV00936,LOC_MUM_004,LOC_MUM_012,2024-10-27 07:46:55,2024-10-27 08:10:55,TM_202410270746,TM_202410270810,Sunday,October,Q4,Yes,No,Yes,Autorickshaw,9.68,24,246.48,31.56,214.92,0.0,1.5,Completed,,UPI,Yes,Leisure,4.9,3.2,Rahul Singh,Male,26-35,Mumbai,Thane,+91-8196955653,2023-05-01,App,Platinum,No,Wallet,Mini Cab,Both,205,10.08,102242.78,512.0,8,8,3.3,3.5,1,0.49,0,,Airport/Station,Afternoon (12-3PM),29.1,58.1,38.9,2023-04-29,612,Umesh More,Mumbai,Borivali,+91-7755682688,MH1822158097,MH11PX1986,Mini Cab,2,Electric,Self-Owned,App,2022-09-07,6.4,Verified,Marathi+Hindi+English,Break,Flexible,4.8,4260,2.9,Bronze,67.8,82.1,21.3,626558.85,8158.32,129.05,21,5,Overcharging,6,11,21.9,16.4,51.6,2024-06-02,212,FBK000771,CUST00206,DRV00506,Customer,App Feedback,SMS,2023-10-05 14:52:00,Thursday,October,Q4,No,2.0,Negative,Driver was very rude and unprofessional.,6.0,No,Yes,Cancellation,Yes,Under Review,2023-10-05 16:52:00,0.0,No,No,20.0,No
TRIP000440,CUST00911,DRV00936,LOC_MUM_004,LOC_MUM_012,2024-10-27 07:46:55,2024-10-27 08:10:55,TM_202410270746,TM_202410270810,Sunday,October,Q4,Yes,No,Yes,Autorickshaw,9.68,24,246.48,31.56,214.92,0.0,1.5,Completed,,UPI,Yes,Leisure,4.9,3.2,Rahul Singh,Male,26-35,Mumbai,Thane,+91-8196955653,2023-05-01,App,Platinum,No,Wallet,Mini Cab,Both,205,10.08,102242.78,512.0,8,8,3.3,3.5,1,0.49,0,,Airport/Station,Afternoon (12-3PM),29.1,58.1,38.9,2023-04-29,612,Umesh More,Mumbai,Borivali,+91-7755682688,MH1822158097,MH11PX1986,Mini Cab,2,Electric,Self-Owned,App,2022-09-07,6.4,Verified,Marathi+Hindi+English,Break,Flexible,4.8,4260,2.9,Bronze,67.8,82.1,21.3,626558.85,8158.32,129.05,21,5,Overcharging,6,11,21.9,16.4,51.6,2024-06-02,212,FBK000795,CUST00377,DRV00893,Driver,Driver Feedback,Email,2023-02-02 16:33:00,Thursday,February,Q1,No,4.0,Positive,"Excellent navigation, avoided all traffic jams.",6.0,Yes,No,,No,Closed,,,No,No,5.0,No
TRIP000440,CUST00911,DRV00936,LOC_MUM_004,LOC_MUM_012,2024-10-27 07:46:55,2024-10-27 08:10:55,TM_202410270746,TM_202410270810,Sunday,October,Q4,Yes,No,Yes,Autorickshaw,9.68,24,246.48,31.56,214.92,0.0,1.5,Completed,,UPI,Yes,Leisure,4.9,3.2,Rahul Singh,Male,26-35,Mumbai,Thane,+91-8196955653,2023-05-01,App,Platinum,No,Wallet,Mini Cab,Both,205,10.08,102242.78,512.0,8,8,3.3,3.5,1,0.49,0,,Airport/Station,Afternoon (12-3PM),29.1,58.1,38.9,2023-04-29,612,Umesh More,Mumbai,Borivali,+91-7755682688,MH1822158097,MH11PX1986,Mini Cab,2,Electric,Self-Owned,App,2022-09-07,6.4,Verified,Marathi+Hindi+English,Break,Flexible,4.8,4260,2.9,Bronze,67.8,82.1,21.3,626558.85,8158.32,129.05,21,5,Overcharging,6,11,21.9,16.4,51.6,2024-06-02,212,FBK000911,CUST00676,DRV00042,Driver,Driver Feedback,Call Center,2024-07-15 06:55:00,Monday,July,Q3,No,3.5,Neutral,"Acceptable service, vehicle had minor wear and tear.",8.0,Yes,No,,No,Closed,,,No,No,7.0,No
TRIP000441,CUST00531,DRV00229,LOC_MUM_003,LOC_MUM_015,2024-10-18 20:30:45,2024-10-18 20:48:45,TM_202410182030,TM_202410182048,Friday,October,Q4,Yes,No,No,SUV,3.06,18,107.28,18.18,89.1,0.0,1.0,Completed,,Cash,Yes,Work/Office,4.8,3.2,Pooja Rao,Female,26-35,Mumbai,Powai,+91-9008954970,2021-09-04,App,Gold,No,Card,Autorickshaw,Both,142,3.51,55441.99,419.81,8,5,3.0,3.9,12,7.79,1,Overcharging,Airport/Station,Morning (7-10AM),24.1,10.9,17.2,2023-03-28,644,Mahesh Tiwari,Pune,Wakad,+91-8119680110,MH3920405321,MH02FX8021,Sedan,10,Diesel,Self-Owned,App,2022-06-02,11.7,Verified,Hindi+English,Online,Morning (6AM-2PM),12.4,2589,4.0,Silver,98.0,89.7,13.7,647400.93,4611.12,225.71,32,7,Late Cancellation,1,29,47.5,34.6,55.9,2024-12-09,22,FBK000902,CUST00493,DRV00569,Driver,Vehicle Feedback,In-App Chat,2023-03-31 10:43:00,Friday,March,Q1,Yes,4.5,Positive,Best cab ride I have had in a long time.,10.0,No,No,,No,Closed,,,No,No,29.0,No
TRIP000442,CUST00761,DRV00745,LOC_PUN_009,LOC_PUN_015,2024-09-14 23:30:30,2024-09-15 00:16:30,TM_202409142330,TM_202409150016,Saturday,September,Q3,No,Yes,Yes,Autorickshaw,14.48,46,257.92,28.17,229.75,0.92,1.0,Completed,,UPI,Yes,Work/Office,3.6,4.8,Rahul Nair,Male,26-35,Pune,Wakad,+91-8657959681,2020-01-24,App,Bronze,No,Wallet,Autorickshaw,Autorickshaw,1,0.02,190.54,209.19,25,12,3.1,4.9,9,90.0,1,Late Pickup,School/College,Afternoon (12-3PM),2.1,39.2,27.8,2024-08-30,123,Suresh Jadhav,Pune,Shivajinagar,+91-8785941325,MH0824428386,MH15PC4922,Autorickshaw,3,CNG,Self-Owned,Referral,2022-01-05,3.5,Verified,Hindi,Online,Night (10PM-6AM),5.0,2268,3.6,Bronze,91.0,94.0,10.5,380150.71,9051.21,145.81,26,7,Late Cancellation,6,9,52.0,36.1,57.6,2024-09-27,95,FBK000782,CUST00264,DRV00136,Customer,Overall Experience,Email,2024-06-13 09:08:00,Thursday,June,Q2,Yes,2.0,Negative,"Took a very long detour, overcharged for the ride.",9.0,No,Yes,Payment Issue,Yes,Resolved,2024-06-14 13:08:00,1.0,No,No,4.0,No
TRIP000443,CUST00457,DRV00635,LOC_PUN_004,LOC_PUN_013,2024-07-03 14:01:12,2024-07-03 15:02:12,TM_202407031401,TM_202407031502,Wednesday,July,Q3,No,No,No,SUV,29.54,61,900.32,0.0,900.32,31.04,1.0,Completed,,Cash,No,Work/Office,4.5,3.1,Kavya Patel,Male,36-45,Pune,Magarpatta,+91-8658823954,2022-11-01,App,Bronze,No,Cash,Mini Cab,Autorickshaw,27,1.02,3859.77,154.11,6,3,3.5,4.8,10,27.03,0,,Airport/Station,Morning (7-10AM),14.6,58.9,23.8,2023-03-10,662,Suresh Kadam,Mumbai,Powai,+91-8090141506,MH3021100824,MH17HK1086,Mini Cab,11,Petrol,Company Fleet,Referral,2023-03-05,13.9,Verified,Hindi,On Trip,Morning (6AM-2PM),7.0,9281,3.9,Bronze,77.1,98.7,6.2,1992009.33,11942.5,209.49,28,5,Misconduct,8,1,22.5,13.7,53.2,2024-10-24,68,FBK000701,CUST00253,DRV00181,Driver,Overall Experience,Email,2023-07-03 23:41:00,Monday,July,Q3,No,4.0,Positive,"Excellent ride, driver was very polite and professional.",8.0,No,No,,No,Resolved,,,No,No,12.0,No
TRIP000443,CUST00457,DRV00635,LOC_PUN_004,LOC_PUN_013,2024-07-03 14:01:12,2024-07-03 15:02:12,TM_202407031401,TM_202407031502,Wednesday,July,Q3,No,No,No,SUV,29.54,61,900.32,0.0,900.32,31.04,1.0,Completed,,Cash,No,Work/Office,4.5,3.1,Kavya Patel,Male,36-45,Pune,Magarpatta,+91-8658823954,2022-11-01,App,Bronze,No,Cash,Mini Cab,Autorickshaw,27,1.02,3859.77,154.11,6,3,3.5,4.8,10,27.03,0,,Airport/Station,Morning (7-10AM),14.6,58.9,23.8,2023-03-10,662,Suresh Kadam,Mumbai,Powai,+91-8090141506,MH3021100824,MH17HK1086,Mini Cab,11,Petrol,Company Fleet,Referral,2023-03-05,13.9,Verified,Hindi,On Trip,Morning (6AM-2PM),7.0,9281,3.9,Bronze,77.1,98.7,6.2,1992009.33,11942.5,209.49,28,5,Misconduct,8,1,22.5,13.7,53.2,2024-10-24,68,FBK000718,CUST00020,DRV00018,Customer,App Feedback,Email,2023-10-05 00:53:00,Thursday,October,Q4,No,3.5,Neutral,Nothing special but no major issues either.,7.0,No,Yes,Overcharging,No,Closed,2023-10-06 12:53:00,1.0,No,No,18.0,No
TRIP000444,CUST00013,DRV00329,LOC_MUM_006,LOC_MUM_001,2023-12-20 13:33:01,2023-12-20 14:38:01,TM_202312201333,TM_202312201438,Wednesday,December,Q4,No,No,No,Autorickshaw,30.71,65,761.91,105.78,656.13,0.0,1.5,Completed,,Cash,Yes,Leisure,4.6,4.0,Meena Nair,Female,55+,Mumbai,Malad,+91-9744298098,2021-02-12,App,Platinum,No,Wallet,Autorickshaw,Both,283,5.99,130023.34,479.53,10,13,4.0,4.7,9,3.08,1,,School/College,Night (9PM-12AM),36.9,29.8,28.8,2023-08-05,514,Mahesh Thorat,Mumbai,Chembur,+91-8065838609,MH0620479790,MH17ZA7240,Autorickshaw,8,CNG,Company Fleet,Agent,2022-04-18,14.2,Verified,Hindi+English,On Trip,Afternoon (2PM-10PM),6.8,11739,4.6,Gold,83.8,82.0,22.9,845296.98,4960.66,69.98,49,3,Overcharging,2,19,40.2,34.8,86.2,2024-08-12,141,FBK000871,CUST00614,DRV00636,Customer,Vehicle Feedback,App,2023-06-05 03:37:00,Monday,June,Q2,No,1.0,Negative,Driver was talking on phone throughout the journey.,8.0,Yes,Yes,Vehicle Condition,Yes,Under Review,2023-06-08 03:37:00,3.0,No,No,12.0,No
TRIP000445,CUST00049,DRV00524,LOC_PUN_009,LOC_PUN_002,2024-07-05 16:37:13,2024-07-05 16:54:13,TM_202407051637,TM_202407051654,Friday,July,Q3,No,No,No,Autorickshaw,6.28,17,270.8,0.0,270.8,0.0,2.5,Completed,,Card,No,Medical,4.7,3.8,Neha Reddy,Male,46-55,Pune,Magarpatta,+91-8056325126,2020-02-27,App,Gold,No,Cash,Mini Cab,Both,169,2.87,42500.99,287.04,28,12,3.5,4.4,3,1.74,3,Route Issue,Medical,Night (9PM-12AM),26.8,20.7,13.6,2023-01-17,714,Rajesh Mane,Mumbai,Malad,+91-7237715361,MH1921885222,MH06VN1760,Mini Cab,6,CNG,Rented,App,2020-11-11,6.5,Verified,Marathi,Online,Morning (6AM-2PM),5.1,2597,3.9,Bronze,92.9,87.4,13.5,486249.42,6233.97,210.28,13,7,Route Deviation,6,8,53.6,22.8,45.7,2024-03-26,280,FBK000112,CUST00228,DRV00053,Driver,Overall Experience,In-App Chat,2024-05-09 20:44:00,Thursday,May,Q2,Yes,5.0,Positive,"Very courteous driver, felt safe the entire journey.",8.0,Yes,No,,No,Closed,,,No,No,29.0,No
TRIP000446,CUST00372,DRV00783,LOC_PUN_010,LOC_PUN_009,2024-06-02 17:39:12,2024-06-02 18:23:12,TM_202406021739,TM_202406021823,Sunday,June,Q2,Yes,No,Yes,SUV,22.03,44,1674.1,0.0,1674.1,0.0,2.5,Completed,,UPI,No,Airport/Station,3.8,4.6,Aarav Gupta,Female,18-25,Pune,Magarpatta,+91-9636585513,2023-04-04,App,Platinum,No,UPI,Autorickshaw,Both,250,11.77,82584.98,306.7,28,6,3.2,4.7,15,5.66,0,Overcharging,Work/Office,Night (9PM-12AM),2.1,21.8,7.1,2023-11-07,420,Vivek Sharma,Pune,Viman Nagar,+91-7626164906,MH1622991676,MH13UD9236,Autorickshaw,3,CNG,Self-Owned,App,2022-01-11,10.7,Verified,Marathi,On Trip,Morning (6AM-2PM),9.8,5686,3.5,Bronze,70.4,96.5,3.1,859468.4,6693.68,144.1,5,4,Overcharging,3,25,44.8,23.4,78.2,2024-11-10,51,FBK000635,CUST00390,DRV00648,Customer,Driver Feedback,Call Center,2024-12-26 12:21:00,Thursday,December,Q4,No,2.0,Negative,"Arrived 20 minutes late for pickup, no apology given.",9.0,No,Yes,Late Pickup,Yes,Under Review,2024-12-27 23:21:00,1.0,No,No,5.0,No
TRIP000447,CUST00330,DRV00032,LOC_MUM_014,LOC_MUM_004,2024-12-21 03:29:54,2024-12-21 04:37:54,TM_202412210329,TM_202412210437,Saturday,December,Q4,No,Yes,Yes,SUV,29.64,68,911.52,0.0,911.52,0.0,1.0,Completed,,Wallet,No,Shopping,3.2,4.1,Anjali Kumar,Male,26-35,Pune,Hinjewadi,+91-8846893574,2022-07-10,App,Silver,No,UPI,Mini Cab,Cab,48,1.59,26137.26,507.83,4,14,4.2,4.9,9,15.79,2,Overcharging,Work/Office,Late Night (12-5AM),24.7,24.2,16.7,2023-11-04,423,Kiran Mane,Pune,Viman Nagar,+91-9453019781,MH1621308179,MH12FV2194,Sedan,2,Electric,Company Fleet,Camp,2021-03-24,11.3,Verified,Hindi+English,Online,Flexible,4.4,5499,4.1,Silver,59.5,89.9,13.8,1428670.21,10535.92,249.11,20,4,Overcharging,7,28,64.9,27.2,60.4,2024-05-06,239,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIP000448,CUST00754,DRV00324,LOC_MUM_002,LOC_MUM_014,2023-02-09 16:41:25,2023-02-09 18:17:25,TM_202302091641,TM_202302091817,Thursday,February,Q1,No,No,No,Autorickshaw,24.63,96,460.02,0.0,460.02,21.09,1.0,Completed,,Card,No,Leisure,4.5,3.0,Aarav Patil,Male,18-25,Pune,Kothrud,+91-7525419027,2021-04-27,App,Platinum,Yes,UPI,Autorickshaw,Both,201,4.49,9629.51,52.83,5,3,4.9,4.7,0,0.0,3,Overcharging,Airport/Station,Morning (7-10AM),39.8,29.8,15.4,2024-12-21,10,Rakesh Pawar,Pune,Baner,+91-9037282461,MH3822904792,MH10IV5198,Mini Cab,8,CNG,Self-Owned,Agent,2020-08-08,10.2,Verified,Hindi+English,Online,Morning (6AM-2PM),4.9,5117,3.8,Bronze,62.7,70.4,29.3,642207.54,5246.79,120.42,49,0,,2,6,66.8,38.7,86.3,2024-09-18,104,FBK000122,CUST00029,DRV00850,Driver,Vehicle Feedback,SMS,2024-06-18 14:51:00,Tuesday,June,Q2,No,3.5,Neutral,"Trip completed without issues, average speed maintained.",7.0,No,No,,No,Closed,,,No,No,6.0,No
